siblings;key;company_name;record_date;ex_date;annc_type;datepaid_payable;currency;value;tax;interest_start;interest_end; interest_rate;remarks;base;giving;price;before_consolidation;after_consolidation;particulars
19762;14399;TEE INTERNATIONAL LIMITED;24 Feb 2011;22 Feb 2011;DIVIDEND;08 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14393;ELLIPSIZ LTD;23 Feb 2011;21 Feb 2011;DIVIDEND;16 Mar 2011;SGD;0.0013;ONE-TIER TAX;;;;;;;;;;SGD 0.0013 ONE-TIER TAX
19762;14394;ELLIPSIZ LTD;23 Feb 2011;21 Feb 2011;DIVIDEND;16 Mar 2011;SGD;0.0015;ONE-TIER TAX;;;;;;;;;;SGD 0.0015 ONE-TIER TAX
19762;14436;SPDR DJIA ETF TRUST;23 Feb 2011;21 Feb 2011;DIVIDEND;14 Mar 2011;USD;0.3;LESS TAX;;;;;;;;;;USD 0.3 LESS TAX
19762;14430;AIMS AMP CAP INDUSTRIAL REIT;22 Feb 2011;18 Feb 2011;DIVIDEND;28 Mar 2011;;;;;;;;;;;;;010111 - 220211 SGD 0.00285 LESS TAX
19762;14391;GRP LTD;21 Feb 2011;17 Feb 2011;DIVIDEND;02 Mar 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14389;NAM LEE PRESSED METAL INDS LTD;21 Feb 2011;17 Feb 2011;DIVIDEND;04 Mar 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14390;NAM LEE PRESSED METAL INDS LTD;21 Feb 2011;17 Feb 2011;DIVIDEND;04 Mar 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14388;SAIZEN REAL ESTATE INV TRUST;21 Feb 2011;17 Feb 2011;DIVIDEND;08 Mar 2011;SGD;0.0052;TAX EXEMPT;;;;;;;;;;SGD 0.0052 TAX EXEMPT
19762;14383;AVI-TECH ELECTRONICS LIMITED;18 Feb 2011;16 Feb 2011;DIVIDEND;04 Mar 2011;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;14425;CAMBRIDGE INDUSTRIAL TRUST;18 Feb 2011;16 Feb 2011;DIVIDEND;24 Mar 2011;;;;;;;;;;;;;181110 - 311210 SGD 0.00566 LESS TAX
19762;14384;BRITISH & MALAYAN TRUSTEES LTD;17 Feb 2011;15 Feb 2011;DIVIDEND;01 Mar 2011;SGD;0.0175;TAX EXEMPT;;;;;;;;;;SGD 0.0175 TAX EXEMPT
19762;14382;MICRO-MECHANICS (HOLDINGS) LTD;17 Feb 2011;15 Feb 2011;DIVIDEND;28 Feb 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14369;SINGAPORE POST LIMITED;16 Feb 2011;14 Feb 2011;DIVIDEND;28 Feb 2011;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;14439;CHINA FISHERY GROUP LIMITED;15 Feb 2011;11 Feb 2011;DIVIDEND;30 Mar 2011;SCRIPDIVSCHEME SGD;0.05;None;;;;;;;;;;SCRIPDIVSCHEME SGD 0.05
19762;14368;PAVILLON HOLDINGS LTD.;15 Feb 2011;11 Feb 2011;DIVIDEND;28 Feb 2011;SGD;0.009;ONE-TIER TAX;;;;;;;;;;SGD 0.009 ONE-TIER TAX
19762;14354;PNE INDUSTRIES LTD;11 Feb 2011;09 Feb 2011;DIVIDEND;28 Feb 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14385;FORTUNE REAL ESTATE INV TRUST;10 Feb 2011;08 Feb 2011;DIVIDEND;01 Mar 2011;;;;;;;;;;;;;010710 - 311210 HKD 0.1208 TAX EXEMPT
19762;14413;PACIFIC ANDES RESOURCES DEVLTD;09 Feb 2011;07 Feb 2011;DIVIDEND;28 Mar 2011;SCRIPDIVSCHEME SGD;0.0138;None;;;;;;;;;;SCRIPDIVSCHEME SGD 0.0138
19762;14350;POPULAR HOLDINGS LIMITED;09 Feb 2011;07 Feb 2011;DIVIDEND;25 Feb 2011;SGD;0.004;ONE-TIER TAX;;;;;;;;;;SGD 0.004 ONE-TIER TAX
19762;14349;SINGAPORE EXCHANGE LIMITED;09 Feb 2011;07 Feb 2011;DIVIDEND;18 Feb 2011;SGD;0.04;TAX EXEMPT;;;;;;;;;;SGD 0.04 TAX EXEMPT
19762;14337;ASPIAL CORPORATION LIMITED;08 Feb 2011;02 Feb 2011;DIVIDEND;25 Feb 2011;SGD;0.0015;ONE-TIER TAX;;;;;;;;;;SGD 0.0015 ONE-TIER TAX
19762;14373;CACHE LOGISTICS TRUST;08 Feb 2011;02 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.01938 LESS TAX
19762;14348;CASA HOLDINGS LIMITED;08 Feb 2011;02 Feb 2011;DIVIDEND;21 Feb 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14380;CDL HOSPITALITY TRUSTS;07 Feb 2011;01 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.0471 LESS TAX
19762;14381;CDL HOSPITALITY TRUSTS;07 Feb 2011;01 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.006 TAX EXEMPT
19762;14340;FRASER AND NEAVE; LIMITED;07 Feb 2011;01 Feb 2011;DIVIDEND;22 Feb 2011;SGD;0.12;ONE-TIER TAX;;;;;;SGD;;;
19762;14377;STARHILL GLOBAL REIT;07 Feb 2011;01 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0075 LESS TAX
19762;14378;STARHILL GLOBAL REIT;07 Feb 2011;01 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0007 TAX EXEMPT
19762;14379;STARHILL GLOBAL REIT;07 Feb 2011;01 Feb 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0022
19762;14338;WBL CORPORATION LIMITED;07 Feb 2011;01 Feb 2011;DIVIDEND;25 Feb 2011;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;14392;AIMS AMP CAP INDUSTRIAL REIT;02 Feb 2011;31 Jan 2011;DIVIDEND;15 Mar 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0051 LESS TAX
19762;14372;FRASERS CENTREPOINT TRUST;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0003 TAX EXEMPT
19762;14364;FRASERS CENTREPOINT TRUST;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0192 LESS TAX
19762;14374;MAPLETREE INDUSTRIAL TRUST;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;211010 - 311210 SGD 0.0134 LESS TAX
19762;14375;MAPLETREE INDUSTRIAL TRUST;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;211010 - 311210 SGD 0.0018
19762;14357;PARKWAYLIFE REIT;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0186 LESS TAX
19762;14332;PARKWAYLIFE REIT;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0008 TAX EXEMPT
19762;14333;PARKWAYLIFE REIT;01 Feb 2011;28 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0044
19762;14360;ASCOTT RESIDENCE TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;220910 - 311210 SGD 0.0056 LESS TAX
19762;14361;ASCOTT RESIDENCE TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;220910 - 311210 SGD 0.0002 TAX EXEMPT
19762;14362;ASCOTT RESIDENCE TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;220910 - 311210 SGD 0.0169
19762;14323;ASIA PACIFIC BREWERIES LTD;31 Jan 2011;27 Jan 2011;DIVIDEND;18 Feb 2011;SGD;0.52;ONE-TIER TAX;;;;;;;;;;SGD 0.52 ONE-TIER TAX
19762;14325;ENVICTUS INTERNATIONAL HOLDINGS LIMITED;31 Jan 2011;27 Jan 2011;DIVIDEND;22 Feb 2011;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;14365;FIRST REAL ESTATE INV TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0007 LESS TAX
19762;14366;FIRST REAL ESTATE INV TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0072 TAX EXEMPT
19762;14367;FIRST REAL ESTATE INV TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0008
19762;14327;STI ETF;31 Jan 2011;27 Jan 2011;DIVIDEND;11 Feb 2011;SGD;0.035;ONE-TIER TAX;;;;;;;;;;SGD 0.035 ONE-TIER TAX
19762;14324;SUNTEC REAL ESTATE INV TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;091210 - 311210 SGD 0.001 TAX EXEMPT
19762;14359;SUNTEC REAL ESTATE INV TRUST;31 Jan 2011;27 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;091210 - 311210 SGD 0.00493 LESS TAX
19762;14358;CAPITALAND COMMERCIAL TRUST;28 Jan 2011;26 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.0393 LESS TAX
19762;14355;CAPITALAND MALL TRUST;28 Jan 2011;26 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0236 LESS TAX
19762;14363;KEPPEL REIT;28 Jan 2011;26 Jan 2011;DIVIDEND;25 Feb 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.0183 LESS TAX
19762;14326;KEPPEL REIT;28 Jan 2011;26 Jan 2011;DIVIDEND;25 Feb 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.0155 TAX EXEMPT
19762;14353;MAPLETREE LOGISTICS TRUST;28 Jan 2011;26 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;151010 - 311210 SGD 0.0079 LESS TAX
19762;14330;MAPLETREE LOGISTICS TRUST;28 Jan 2011;26 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;151010 - 311210 SGD 0.002 TAX EXEMPT
19762;14331;MAPLETREE LOGISTICS TRUST;28 Jan 2011;26 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;151010 - 311210 SGD 0.0032
19762;14387;FIRST SHIP LEASE TRUST;27 Jan 2011;25 Jan 2011;DIVIDEND;25 Feb 2011;;;;;;;;;;;;;011010 - 311210 USD 0.0095 TAX EXEMPT
19762;14371;PACIFIC SHIPPING TRUST;27 Jan 2011;25 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 USD 0.00809 TAX EXEMPT
19762;14319;TECHNICS OIL & GAS LIMITED;27 Jan 2011;25 Jan 2011;DIVIDEND;10 Feb 2011;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;14320;TECHNICS OIL & GAS LIMITED;27 Jan 2011;25 Jan 2011;DIVIDEND;10 Feb 2011;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;14356;ASCENDAS REAL ESTATE INV TRUST;25 Jan 2011;21 Jan 2011;DIVIDEND;28 Feb 2011;;;;;;;;;;;;;011010 - 311210 SGD 0.0329 LESS TAX
19762;14376;SPDR DJIA ETF TRUST;25 Jan 2011;21 Jan 2011;DIVIDEND;14 Feb 2011;USD;0.14392;LESS TAX;;;;;;;;;;USD 0.14392 LESS TAX
19762;14316;HAFARY HOLDINGS LIMITED;19 Jan 2011;17 Jan 2011;DIVIDEND;31 Jan 2011;SGD;0.004;ONE-TIER TAX;;;;;;;;;;SGD 0.004 ONE-TIER TAX
19762;14315;LMA INTERNATIONAL N.V.;18 Jan 2011;14 Jan 2011;DIVIDEND;01 Feb 2011;SGD;0.01;TAX EXEMPT;;;;;;;;;;SGD 0.01 TAX EXEMPT
19762;14310;GLOBAL INVESTMENTS LIMITED;17 Jan 2011;13 Jan 2011;DIVIDEND;31 Jan 2011;;;;;;;;;;;;;010710 - 311210 SGD 0.005
19762;14311;HISAKA HOLDINGS LTD.;17 Jan 2011;13 Jan 2011;DIVIDEND;27 Jan 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14312;HISAKA HOLDINGS LTD.;17 Jan 2011;13 Jan 2011;DIVIDEND;27 Jan 2011;SGD;0.0075;ONE-TIER TAX;;;;;;;;;;SGD 0.0075 ONE-TIER TAX
19762;14309;XPRESS HOLDINGS LTD;13 Jan 2011;11 Jan 2011;DIVIDEND;25 Jan 2011;SGD;0.0006;ONE-TIER TAX;;;;;;;;;;SGD 0.0006 ONE-TIER TAX
19762;14307;MIYOSHI LIMITED;12 Jan 2011;10 Jan 2011;DIVIDEND;28 Jan 2011;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;14308;CHINA GAOXIAN FIBREFAB HLDGLTD;11 Jan 2011;07 Jan 2011;DIVIDEND;24 Jan 2011;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14294;EASTERN HOLDINGS LTD;06 Jan 2011;04 Jan 2011;DIVIDEND;18 Jan 2011;SGD;0.00333;ONE-TIER TAX;;;;;;;;;;SGD 0.00333 ONE-TIER TAX
19762;14295;NOVO GROUP LTD.;06 Jan 2011;04 Jan 2011;DIVIDEND;21 Jan 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14291;HIAP SENG ENGINEERING LTD;04 Jan 2011;31 Dec 2010;DIVIDEND;18 Jan 2011;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14290;EZRA HOLDINGS LIMITED;03 Jan 2011;30 Dec 2010;DIVIDEND;17 Jan 2011;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;14287;HSU FU CHI INTERNATIONAL LTD;03 Jan 2011;30 Dec 2010;DIVIDEND;18 Jan 2011;CNY;0.38;None;;;;;;;;;;CNY 0.38
19762;14288;HSU FU CHI INTERNATIONAL LTD;03 Jan 2011;30 Dec 2010;DIVIDEND;18 Jan 2011;CNY;0.37;None;;;;;;;;;;CNY 0.37
19762;14289;THOMSON MEDICAL CENTRE LIMITED;03 Jan 2011;30 Dec 2010;DIVIDEND;12 Jan 2011;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14343;AUSTRALAND PROPERTYGROUP;31 Dec 2010;29 Dec 2010;DIVIDEND;08 Feb 2011;DISTRIBUTION AUD;0.0679;LESS TAX;;;;;;;;;;DISTRIBUTION AUD 0.0679 LESS TAX
19762;14344;AUSTRALAND PROPERTYGROUP;31 Dec 2010;29 Dec 2010;DIVIDEND;08 Feb 2011;DISTRIBUTION AUD;0.0251;LESS TAX;;;;;;;;;;DISTRIBUTION AUD 0.0251 LESS TAX
19762;14345;AUSTRALAND PROPERTYGROUP;31 Dec 2010;29 Dec 2010;DIVIDEND;08 Feb 2011;DISTRIBUTION AUD;0.012;LESS TAX;;;;;;;;;;DISTRIBUTION AUD 0.012 LESS TAX
19762;14318;SPDR DJIA ETF TRUST;31 Dec 2010;29 Dec 2010;DIVIDEND;18 Jan 2011;ADDITIONAL USD;0.24768;LESS TAX;;;;;;;;;;ADDITIONAL USD 0.24768 LESS TAX
19762;14476;STX PAN OCEAN CO.; LTD.;31 Dec 2010;29 Dec 2010;DIVIDEND;28 Apr 2011;KOREAN TAX USD;0.089;LESS TAX;;;;;;KOREAN TAX USD;;;
19762;14292;ISHARES S&P500 IVV 10;28 Dec 2010;24 Dec 2010;DIVIDEND;30 Dec 2010;USD;0.616337;LESS TAX;;;;;;;;;;USD 0.616337 LESS TAX
19762;14285;ISHARES DJ US TECH IYW 10;27 Dec 2010;23 Dec 2010;DIVIDEND;29 Dec 2010;USD;0.073954;LESS TAX;;;;;;;;;;USD 0.073954 LESS TAX
19762;14293;ISHARES MSCI SINGAPORE EWS 100;23 Dec 2010;21 Dec 2010;DIVIDEND;30 Dec 2010;USD;0.305826;LESS TAX;;;;;;;;;;USD 0.305826 LESS TAX
19762;14283;SINGTEL;23 Dec 2010;21 Dec 2010;DIVIDEND;13 Jan 2011;SGD;0.068;ONE-TIER TAX;;;;;;;;;;SGD 0.068 ONE-TIER TAX
19762;14276;GOODPACK LIMITED;22 Dec 2010;20 Dec 2010;DIVIDEND;07 Jan 2011;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14277;GOODPACK LIMITED;22 Dec 2010;20 Dec 2010;DIVIDEND;07 Jan 2011;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;14317;SPDR DJIA ETF TRUST;21 Dec 2010;17 Dec 2010;DIVIDEND;18 Jan 2011;USD;0.26329;LESS TAX;;;;;;;;;;USD 0.26329 LESS TAX
19762;14329;SPDR S&P 500 ETF TRUST;21 Dec 2010;17 Dec 2010;DIVIDEND;31 Jan 2011;USD;0.65276;LESS TAX;;;;;;;;;;USD 0.65276 LESS TAX
19762;14274;GP INDUSTRIES LIMITED;17 Dec 2010;15 Dec 2010;DIVIDEND;29 Dec 2010;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;14273;OCEAN SKY INTERNATIONAL LTD;16 Dec 2010;14 Dec 2010;DIVIDEND;30 Dec 2010;SGD;0.008;ONE-TIER TAX;;;;;;;;;;SGD 0.008 ONE-TIER TAX
19762;14281;LYXOR JAPAN (TOPIX) FUND 10;15 Dec 2010;13 Dec 2010;DIVIDEND;10 Jan 2011;USD;0.008;None;;;;;;;;;;USD 0.008
19762;14263;SINGAPORE PRESS HLDGS LTD;13 Dec 2010;09 Dec 2010;DIVIDEND;23 Dec 2010;SGD;0.09;ONE-TIER TAX;;;;;;;;;;SGD 0.09 ONE-TIER TAX
19762;14264;SINGAPORE PRESS HLDGS LTD;13 Dec 2010;09 Dec 2010;DIVIDEND;23 Dec 2010;SGD;0.11;ONE-TIER TAX;;;;;;;;;;SGD 0.11 ONE-TIER TAX
19762;14257;SUNLIGHT GROUP HLDG LTD;10 Dec 2010;08 Dec 2010;DIVIDEND;23 Dec 2010;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;14256;TRANSIT-MIXED CONCRETE LTD;10 Dec 2010;08 Dec 2010;DIVIDEND;29 Dec 2010;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14269;CITY DEVELOPMENTS LTD NCCPS;09 Dec 2010;07 Dec 2010;DIVIDEND;31 Dec 2010;;;;;;;;;;;;;300610 - 301210 3.9% ONE-TIER TAX
19762;14258;OCBC BK 4.2% NCPS;08 Dec 2010;06 Dec 2010;DIVIDEND;20 Dec 2010;;;;;;;;;;;;;200610 - 191210 4.2% ONE-TIER TAX
19762;14261;OCBC BK 5.1%NCPS 100;08 Dec 2010;06 Dec 2010;DIVIDEND;20 Dec 2010;;;;;;;;;;;;;200610 - 191210 5.1% ONE-TIER TAX
19762;14260;OCBC BK S$500M4.5%NCPS 100;08 Dec 2010;06 Dec 2010;DIVIDEND;20 Dec 2010;;;;;;;;;;;;;4.5% ONE-TIER TAX
19762;14253;SAN TEH LIMITED;08 Dec 2010;06 Dec 2010;DIVIDEND;21 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14279;SUNTEC REAL ESTATE INV TRUST;08 Dec 2010;06 Dec 2010;DIVIDEND;05 Jan 2011;;;;;;;;;;;;;011010 - 081210 SGD 0.0163 LESS TAX
19762;14280;SUNTEC REAL ESTATE INV TRUST;08 Dec 2010;06 Dec 2010;DIVIDEND;05 Jan 2011;;;;;;;;;;;;;011010 - 081210 SGD 0.00093 TAX EXEMPT
19762;14259;ALLIED TECHNOLOGIES LIMITED;07 Dec 2010;03 Dec 2010;DIVIDEND;22 Dec 2010;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;14252;TTJ HOLDINGS LIMITED;07 Dec 2010;03 Dec 2010;DIVIDEND;22 Dec 2010;SGD;0.004;ONE-TIER TAX;;;;;;;;;;SGD 0.004 ONE-TIER TAX
19762;14306;VICPLAS INTERNATIONAL LTD;07 Dec 2010;03 Dec 2010;DIVIDEND;25 Jan 2011;SCRIPDIVSCHEME SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.0025 ONE-TIER TAX
19762;14250;METRO HOLDINGS LIMITED;06 Dec 2010;02 Dec 2010;DIVIDEND;17 Dec 2010;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14247;BEYONICSTECHNOLOGY LIMITED;03 Dec 2010;01 Dec 2010;DIVIDEND;17 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14251;GOLDEN OCEAN GROUP LIMITED;03 Dec 2010;01 Dec 2010;DIVIDEND;17 Dec 2010;USD;0.05;None;;;;;;;;;;USD 0.05
19762;14246;PCA TECHNOLOGY LIMITED;03 Dec 2010;01 Dec 2010;DIVIDEND;15 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14239;CFM HOLDINGS LIMITED;02 Dec 2010;30 Nov 2010;DIVIDEND;13 Dec 2010;SGD;0.007;ONE-TIER TAX;;;;;;;;;;SGD 0.007 ONE-TIER TAX
19762;14243;CSC HOLDINGS LTD;02 Dec 2010;30 Nov 2010;DIVIDEND;17 Dec 2010;SGD;0.004;ONE-TIER TAX;;;;;;;;;;SGD 0.004 ONE-TIER TAX
19762;14240;GLOBAL YELLOW PAGES LIMITED;02 Dec 2010;30 Nov 2010;DIVIDEND;15 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14242;GP BATTERIES INT LTD;02 Dec 2010;30 Nov 2010;DIVIDEND;22 Dec 2010;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14244;TAT HONG HOLDINGS LTD;02 Dec 2010;30 Nov 2010;DIVIDEND;17 Dec 2010;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14234;BOUSTEAD SINGAPORE LIMITED;01 Dec 2010;29 Nov 2010;DIVIDEND;16 Dec 2010;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14233;LEE METAL GROUP LTD;01 Dec 2010;29 Nov 2010;DIVIDEND;17 Dec 2010;THIRD SGD;0.003;ONE-TIER TAX;;;;;;;;;;THIRD SGD 0.003 ONE-TIER TAX
19762;14225;RICKMERS MARITIME;30 Nov 2010;26 Nov 2010;DIVIDEND;15 Dec 2010;;;;;;;;;;;;;010710 - 300910 USD 0.0057 TAX EXEMPT
19762;14229;SILVERLAKE AXIS LTD;30 Nov 2010;26 Nov 2010;DIVIDEND;21 Dec 2010;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;14227;DATAPULSE TECHNOLOGY LIMITED;29 Nov 2010;25 Nov 2010;DIVIDEND;08 Dec 2010;SGD;0.018;ONE-TIER TAX;;;;;;;;;;SGD 0.018 ONE-TIER TAX
19762;14226;JAPAN FOODS HOLDING LTD.;29 Nov 2010;25 Nov 2010;DIVIDEND;15 Dec 2010;SGD;0.004;ONE-TIER TAX;;;;;;;;;;SGD 0.004 ONE-TIER TAX
19762;14224;KEPPEL INFRASTRUCTURE TRUST;29 Nov 2010;25 Nov 2010;DIVIDEND;15 Dec 2010;;;;;;;;;;;;;010710 - 300910 SGD 0.0105 TAX EXEMPT
19762;14219;SUNRIGHT LTD;29 Nov 2010;25 Nov 2010;DIVIDEND;14 Dec 2010;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;14220;UMS HOLDINGS LIMITED;29 Nov 2010;25 Nov 2010;DIVIDEND;10 Dec 2010;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;14221;WING TAI HLDGS LTD;29 Nov 2010;25 Nov 2010;DIVIDEND;10 Dec 2010;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;14222;WING TAI HLDGS LTD;29 Nov 2010;25 Nov 2010;DIVIDEND;10 Dec 2010;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14223;CHINA AVIATION OIL(S) CORP LTD;26 Nov 2010;24 Nov 2010;DIVIDEND;10 Dec 2010;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;14213;FRAGRANCE GROUP LIMITED;26 Nov 2010;24 Nov 2010;DIVIDEND;08 Dec 2010;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;14216;RESOURCES PRIMA GROUP LIMITED;26 Nov 2010;24 Nov 2010;DIVIDEND;14 Dec 2010;SGD;0.0015;ONE-TIER TAX;;;;;;;;;;SGD 0.0015 ONE-TIER TAX
19762;14265;SP AUSNET;26 Nov 2010;24 Nov 2010;DIVIDEND;22 Dec 2010;FULLY FRANK;DRP AUD;0.01591;None;;;;;;FULLY FRANK;DRP AUD;;
19762;14266;SP AUSNET;26 Nov 2010;24 Nov 2010;DIVIDEND;22 Dec 2010;INT INCOME; DRP AUD;0.02228;LESS TAX;;;;;;INT INCOME; DRP AUD;;
19762;14267;SP AUSNET;26 Nov 2010;24 Nov 2010;DIVIDEND;22 Dec 2010;RET CAPITAL;DRP AUD;0.00181;None;;;;;;RET CAPITAL;DRP AUD;;
19762;14214;HIAP HOE LIMITED;25 Nov 2010;23 Nov 2010;DIVIDEND;08 Dec 2010;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;14208;KING WAN CORPORATION LIMITED;25 Nov 2010;23 Nov 2010;DIVIDEND;10 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;14209;SANTAK HOLDINGS LIMITED;25 Nov 2010;23 Nov 2010;DIVIDEND;08 Dec 2010;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
